day,W=14|q=0.2,W=14|q=0.3,W=28|q=0.2,W=28|q=0.3
2024-12-30,-0.002145016100840595,-0.0031354144937848164,-0.0015016112072451626,-0.003047175826828585
2024-12-31,-0.0044496935321945135,-0.0022889078793667957,-0.0031727270665451376,-0.0022246546539819996
2025-01-01,0.001277682112341225,0.0056791033785477014,0.0012046444616110887,0.004977245176818956
2025-01-02,-0.006661080589111442,-0.0015469803553908596,-0.00590005381797313,-0.0013292079732279917
2025-01-03,0.008721870749272888,-5.1579969914525135e-05,0.007879625241931315,-5.105022743380118e-05
2025-01-04,-0.006981790561823216,-0.008999460526063478,-0.006323626330737178,-0.007741443533016791
2025-01-05,0.0026467430883035463,0.0016279265995893316,0.002429591797312868,0.001474416037199251
2025-01-06,0.0002498028552002733,0.0005708087439977406,0.00022812255986168653,0.0005296165639713218
2025-01-07,-0.006467253728731988,-0.00969390904453145,-0.005872417191488424,-0.009078656594915016
2025-01-08,-0.003800464271588298,-0.011006613049015328,-0.0036257173120809636,-0.009212678189619693
2025-01-09,0.00020881379641987487,-0.0031793101218566032,0.00020377132367914672,-0.0035551703430215208
2025-01-10,0.0026468622005721646,0.003380851063778371,0.002457317593243179,0.003591540170638681
2025-01-11,-0.01064747729683957,-0.010156948698683669,-0.009841094670042154,-0.009604832478059565
2025-01-12,-0.0022921839921753308,-0.0005933558356382529,-0.0021192259514312937,-0.001001754842345037
2025-01-13,-0.0018892577891313424,-0.007554282824352931,-0.0017511787882259389,-0.005777996809055665
2025-01-14,-0.002616152823190984,0.0018669391679501132,-0.00242629445959336,0.0003010612282068103
2025-01-15,-0.015630201738723346,7.306291070996442e-05,-0.014617228131258254,0.0001308643579302226
2025-01-16,-0.0008180398423882074,0.0011917394184031284,-0.0007390774491260397,0.0012093647690461023
2025-01-17,-0.0004134575152146639,0.0027519071745933273,-0.00037773350965020246,0.0027977084486268183
2025-01-18,-0.03724263172573863,-0.043691869377797184,-0.03394378939920698,-0.04449076864249398
2025-01-19,-0.013737150291254299,-0.011990865878318175,-0.012604072023325915,-0.012217489840169392
2025-01-20,0.0014955966948948843,0.00573488671062513,0.0014212629224263675,0.00578611473550808
2025-01-21,-0.0027830182338956216,-0.0022305648272117713,-0.002787921310243488,-0.0022554566690005406
2025-01-22,-0.004075486637253619,-0.005055994532062768,-0.0040252358635828695,-0.005115525148578617
2025-01-23,0.0027208484453297,-0.00018263757834966214,0.0027161591409300104,-0.00018520081380289468
2025-01-24,-0.007137383760424606,-0.005468181609281662,-0.007137383760424637,-0.005535870166707761
2025-01-25,-0.00021809388364439278,0.008132845733329239,-0.00021809388364439343,0.008234170913895804
2025-01-26,0.008551220917927522,0.01352537354641229,0.008551220917927557,0.013693973786495912
2025-01-27,-0.0069720884808158095,-0.0027203152858589937,-0.006972088480815841,-0.0027534019565607446
2025-01-28,-0.005235649802731968,-0.0017315617387884783,-0.00523564980273199,-0.0017515653486727045
2025-01-29,-0.0005764627751293947,-0.0008056921934458791,0.0013823082128247774,-0.0008151073135008714
2025-01-30,0.005336351797212909,0.0021746372630440628,0.011955630651675207,0.0022000040809239873
2025-01-31,0.008510073118496803,0.006244833842317881,0.008743917164859324,0.006320120420156531
2025-02-01,-0.00555908330546191,-0.011504302445986962,-0.0073915267569612956,-0.01164325794699948
2025-02-02,-0.016341547578880854,-0.021055423999502807,-0.01977614432184424,-0.021305612343713795
2025-02-03,-0.008350989607327558,-0.00013873786240637905,-0.00738935452334351,-0.00014047128687162246
2025-02-04,-0.00806595820946446,-0.008695324538482568,-0.005360724660232794,-0.008782739150466744
2025-02-05,0.01453838037900215,0.013338908251274326,0.013654422115564283,0.012332678001881123
2025-02-06,-0.010834665685597976,-0.007747610720560187,-0.010139490810437484,-0.010047571923487847
2025-02-07,-0.006446034188466087,-0.0020573474937422066,-0.00608739760979006,-0.0038885971574648182
2025-02-08,0.012351436829662178,0.006991816656326353,0.011669733321161474,0.012323324883502613
2025-02-09,0.004037950941681032,0.006825401804917937,0.0038093471165978965,0.00928635560597341
2025-02-10,0.003929392783796264,-0.00039211204334429323,0.003732413312367169,0.002331081243794804
2025-02-11,0.004820153753136252,-0.008605048956023539,0.004582800081235918,-0.0047455602370794926
2025-02-12,0.011178342877504492,-0.0004591647846695938,0.010641385881432102,-0.00039367325969722015
2025-02-13,-0.009131522211974847,-0.008317613488384005,-0.008706121940075645,-0.008073321540110333
2025-02-14,-0.00946356372845023,-0.0026391564627626274,-0.00904273288965295,-0.002562148727872973
2025-02-15,-0.005240590328423095,-0.005525133577003469,-0.005009947491149079,-0.005359687107899662
2025-02-16,0.004701503731843011,0.002023690489798482,0.00449644772114411,0.001961537355674575
2025-02-17,0.010911865486639877,0.007871720464935958,0.010189627043714575,0.007516100145298493
2025-02-18,-0.006457010379445668,0.0056249266306279775,-0.006015434326914776,0.00537048375268446
2025-02-19,-0.004931828045988512,0.0002026189981899689,-0.004613488638911203,0.00019358221589253926
2025-02-20,0.006002255146297743,0.004427541553908329,0.0056199036531813015,0.004238696204568879
2025-02-21,0.008608861479801994,0.008914590891816078,0.008060910470040072,0.008537265994327817
2025-02-22,0.0016351476606300591,-0.0037639607791035284,0.0015331932471410739,-0.0036088509727922454
2025-02-23,-0.00414259680681864,0.0014212728060989108,-0.0038902094828347816,0.0013695626695275588
2025-02-24,0.010352232376679808,0.013122933239821073,0.009725320061598266,0.012587207631532154
2025-02-25,0.0007692790081933374,-0.0037567688406882267,0.0007217421582528497,-0.0035732914638189595
2025-02-26,0.03406789397545866,0.024274232890915588,0.032006112948947736,0.03233230765823499
2025-02-27,7.871322442547347e-05,-0.0015626565031826576,7.408233902347443e-05,0.0025266707843543154
2025-02-28,0.0020520290878061767,0.010630057066183946,0.0019762268905682222,0.009096483307352939
2025-03-01,0.0074475022066870355,-0.00011794886975883325,0.007249682923389265,-0.0018204687227274144
2025-03-02,-0.04712197194263303,-0.07886696008806038,-0.0459249812630946,-0.0778257413845748
2025-03-03,0.009989924780517571,0.02255927311768051,0.009785803906079112,0.022915808137349766
2025-03-04,-0.0068452416760599105,-0.005365074816333745,-0.006863343604367591,-0.0055920659418606826
2025-03-05,-0.0013615485217754017,0.002096722809025748,0.0036034495397166406,0.0028060928466422455
2025-03-06,-0.002504441455897131,-0.0012005679004457451,-0.005067448047538987,-0.002076022910339468
2025-03-07,0.00447208582939508,0.004485644222826304,0.0035966599381253893,0.003971963602670857
2025-03-08,0.001216213621958933,-0.0008353911497994983,-0.00038597634780612137,0.00028464628238667
2025-03-09,0.0014219773554773167,0.00010838263296443222,0.0013488071811937456,-0.0023946189273902044
2025-03-10,0.000872563038932591,-0.0009612455324077478,-0.0016278697491515703,-0.0007119384263351663
2025-03-11,0.0011594775013773668,0.0008805981026550546,0.0007452332450822219,0.004330990098678553
2025-03-12,-0.0043297814032322544,-0.0032464275190592913,-0.0042496553120864086,-0.0022330500512155265
2025-03-13,0.005089636959256024,0.0023461122219884164,0.005058401728662796,0.006881648449432647
2025-03-14,-0.003047159315801891,-0.0002529595914546111,-0.003030137945558434,-0.0024811702580135354
2025-03-15,0.005498200342086256,0.009054148827404383,0.005463692241183713,0.007580149654436254
2025-03-16,0.0015671042389389512,-0.00011051688134070862,0.0015567313132638873,0.0007325631897107044
2025-03-17,0.0016048375724962598,0.0006839201751403839,0.001593196859321467,-6.481684090662281e-05
2025-03-18,0.002616354214800124,0.0031979918047490255,0.0025977925181193936,0.004010685791556085
2025-03-19,-0.015793242053892303,-0.007140392854853276,-0.015683711569445195,-0.00637610490012132
2025-03-20,0.007930339412600566,0.00292817994952539,0.007872232511608438,0.002599933412553591
2025-03-21,-0.003313085419941799,-0.0027751088043280105,-0.0032927528845482206,-0.0024679563084298623
2025-03-22,0.006856393973056149,0.005276835563092585,0.006814518714412759,0.004694798359162818
2025-03-23,-0.005896586012083847,-0.0020413233492739898,-0.00586293026499192,-0.0018135960039815874
2025-03-24,-0.00041562086447028416,-0.000462699494752245,-0.000413214501319912,-0.00041153150756032794
2025-03-25,0.0021439718609337285,0.00040699936054289714,0.0021318727453376683,0.0003623008105095469
2025-03-26,0.008390953676917843,0.004039803889529013,0.008345213664940166,0.003987122720712422
2025-03-27,-0.0013871674861736024,0.004413995392782175,-0.0013795303021435271,0.0035801388303554173
2025-03-28,-0.004999359771492089,-0.005250180000566324,-0.004969871640126234,-0.0037918625853258533
2025-03-29,-0.006731950179787457,-0.002984278382515751,-0.006692880696533195,-0.0027556139259041715
2025-03-30,0.0005051183388967768,0.0028763071652944667,0.0005024863067003083,0.002256344035321422
2025-03-31,0.0009111446470153647,0.0038256674806477864,0.0009065996494503854,0.0037343069128669077
2025-04-01,-0.006677203333814765,-0.008541452123576843,-0.006556890413614208,-0.008651622286031444
2025-04-02,-0.0014992185471520056,-0.004876977993303378,-0.0014723616694321078,-0.004986054422147404
2025-04-03,0.01600836732759625,0.01814726739675274,0.015702214254584446,0.00597984358903796
2025-04-04,-0.0006390338074374473,-0.0039108302252803965,-0.0006386086297623818,-0.010053245041010836
2025-04-05,-0.005430308353360631,-0.004521453284416474,-0.0054388854857240964,-0.006996277184528632
2025-04-06,0.004412819865907754,0.0003437808957687566,0.004408965861742596,0.0043082117459275334
2025-04-07,0.006607923599086554,0.019807021372657392,0.006600242678482543,0.020089214138003304
2025-04-08,-0.003551206109720789,-0.0005943658193150353,-0.0035462745904683477,-0.0018420178876546595
2025-04-09,-0.006152809879598155,-0.01246396314885004,-0.006154219646766194,-0.011540558441805255
2025-04-10,0.010725136477944531,0.010321481254079626,0.010724968205986517,0.009687992678563953
2025-04-11,-0.013917337203570872,-0.009595886707951157,-0.013917337203570952,-0.00899595582022973
2025-04-12,-0.008552279502745468,-0.01665894359311118,-0.008552279502745513,-0.01643529765782508
2025-04-13,-0.008574350514053726,-0.008238918277156438,-0.008574350514053773,-0.008218659372047557
2025-04-14,0.002752384288406483,0.00735552185109214,0.0027523842884064975,0.007323110528640888
2025-04-15,-0.0040427699448495275,0.001667076404867544,-0.004042769944849548,0.0016653051820850172
2025-04-16,-0.004419575491589871,-0.0018882328909404001,-0.004419575491589892,-0.00201727085547106
2025-04-17,2.8957558341127663e-05,0.005535600150864294,2.8957558341127185e-05,0.0055571104108022625
2025-04-18,0.007536881534014795,0.012693233285355675,0.007536881534014843,0.014704795402667312
2025-04-19,0.0021832111214032043,0.009992188395183078,0.002183211121403221,0.010673895006950259
2025-04-20,-0.001296380991609099,0.008606020686351877,-0.0012963809916091088,0.009934666335448188
2025-04-21,0.0013500636615315137,-0.005278565072146933,0.0013500636615315258,-0.009991131918575999
2025-04-22,3.566649001629387e-05,-0.019381883730677504,3.5666490016296156e-05,-0.018364157053678713
2025-04-23,0.010666245459380901,-0.0027271948920463587,0.010666245459381,-0.0034199070824768234
2025-04-24,0.026371230354355183,0.0064222246758286125,0.02637123035435541,0.007030518902501974
2025-04-25,0.006644490485803318,0.003505412980940726,0.006644490485803384,0.001900062062382845
2025-04-26,-0.007277383092032634,-0.001915054130056864,-0.007277383092032689,-0.0046090575566317135
2025-04-27,-0.013364229750369973,-0.01552298564726503,-0.013364229750370077,-0.010405557403058404
2025-04-28,0.031140518266817626,0.022893900314903286,0.031140518266817872,0.026513087669234256
2025-04-29,-0.0009524000577269473,-0.0017861487954748932,-0.0009524000577269548,-0.0029575693187779382
2025-04-30,0.00917834824932298,0.005343017013568288,0.009178348249323027,0.0050858351548723766
2025-05-01,-0.013580014701757818,-0.0072103951997558,-0.013580014701757894,-0.006890635419064405
2025-05-02,0.0011358681094541885,0.0033617657658425296,0.001135868109454195,0.003212452412957315
2025-05-03,-0.011574655641908313,-0.01335343643980061,-0.011574655641908377,-0.012329479090554612
2025-05-04,0.002941979587580903,0.0009057566799700018,0.0029419795875809188,0.0008426273097705215
2025-05-05,-0.003094232677306511,-0.00706953418126393,-0.0030942326773065274,-0.006668983134461783
2025-05-06,0.0006873859947081923,0.0025882758587664205,0.0006873859947081964,0.0024482009889626455
2025-05-07,0.0035593158673520296,0.002581602841943725,0.003259567709396757,0.002453878943501634
2025-05-08,-0.018116722154081225,-0.013084117377649855,-0.011215396460753108,-0.012454254946889972
2025-05-09,0.01584874104336188,0.008108688602222155,0.009222766642542065,0.007706763396415424
2025-05-10,0.012789766721566192,0.004207080231615387,-0.00703722611855248,0.004000464887719061
2025-05-11,-0.000530189722738832,0.0015371607259956307,0.0053467928756738585,0.0014632672730413177
2025-05-12,-0.004301211274339544,-0.005998742805269077,-0.005954078639887463,-0.00568248777450737
2025-05-13,-0.010580810572522109,-0.00839160207989517,-0.013706454006069657,-0.00794107887543147
2025-05-14,-0.004762938689042226,-0.0072795780025414186,-0.005538296867800541,-0.005732884917410067
2025-05-15,-0.005834193054398503,-0.007620217453783857,-0.001652914505967892,-0.006899345606305458
2025-05-16,-0.00070956492469993,-0.001476373342450635,-0.003748111708534036,-0.00035618617997712585
2025-05-17,-0.005453664092874831,-0.004292294429528459,-0.0019433230241736146,-0.0040162596542496105
2025-05-18,0.0037686383330140364,-0.0007456845597189963,-0.0015283903355711424,-0.0014628007139496138
2025-05-19,-0.0026264246647863107,-0.0021532209690950472,-0.0016884927454670303,-0.0024307160414932397
2025-05-20,0.004491834715386076,0.0042486779424605586,0.004499486417147334,0.003896356980931877
2025-05-21,0.013970519926903409,0.00742713180961323,0.015292005831284403,0.007149480939813621
2025-05-22,0.007616552704180491,0.004869505430037044,0.008376744446540707,0.004703775438673468
2025-05-23,-0.0031657390032615003,-0.002090231206514951,-0.003459812706826504,-0.0020215907734409803
2025-05-24,-0.0061145784818098705,-0.006779294912190764,-0.00679598020586816,-0.006580321082208498
2025-05-25,0.006962977201816207,0.0028335005344804795,0.0077517952100243205,0.002739936325204804
2025-05-26,-0.0043951641442707265,-0.007717270749876298,-0.004893286194298318,-0.0074832418865185555
2025-05-27,-0.016569594249936398,-0.013067049247634167,-0.018416345154376818,-0.012206129054170348
2025-05-28,0.00240546547582636,0.01808573940713517,0.0023606343697672063,0.01816890428436087
2025-05-29,-0.005853773343621418,-0.001260143176875372,-0.007485016695088046,-0.0012691656019371098
2025-05-30,-0.01219032121113158,-0.01782673526928661,-0.01461971891107574,-0.017943277505192038
2025-05-31,0.008243744177605391,0.008146577317853875,0.006132467570659259,0.008203121460779932
2025-06-01,0.007745089518250191,0.006787314830913513,0.005645945339897807,0.006826314681452631
2025-06-02,0.010235544287847093,0.01472343665380998,0.013542127740376995,0.014826613409133691
2025-06-03,-0.0030724392208138335,0.0006420657898457047,-0.00166458778182077,0.0006465126744720399
2025-06-04,-0.019671899637682067,-0.01895104603442254,-0.02277062880158691,-0.01934611538764282
2025-06-05,0.007986545731762487,0.009538821852933454,0.009217745965713649,0.01198986152254845
2025-06-06,0.0012663476339612048,-0.0038297506624151013,0.0014354646464175777,-0.005821555648039703
2025-06-07,0.004842563872290706,0.010131464790329125,0.005283458701212875,0.007888125629984756
2025-06-08,-0.0038392445427696343,-0.006285864749561256,-0.0040189082481179375,-0.007281861578872841
2025-06-09,9.440177757132572e-05,0.0038921130768575733,0.00011644789852897772,-0.0006693339603956849
2025-06-10,0.004595950097799862,0.006977005230891787,0.004674732054748594,0.009220922393195599
2025-06-11,-0.0013965649992584237,-0.003948701370687306,-0.0014259315730955153,-0.0038677230468156364
2025-06-12,-0.008379217256832577,-0.01267640177505942,-0.00866512366468741,-0.01254863052150147
2025-06-13,-0.012655478399196292,-0.00936629968836615,-0.013091971360693578,-0.009215364848487001
2025-06-14,6.914163360381291e-05,0.003581331047290154,6.548041820554238e-05,0.0035205448516995785
2025-06-15,-0.008707010599495479,-0.0122884700899559,-0.008938493980386451,-0.01209366265853412
2025-06-16,-0.002443282393467618,0.0012396918524072583,-0.002485693486743696,0.001219449878985373
2025-06-17,-0.006773285189772784,-0.005117046906179497,-0.006865751000621899,-0.005040428445841468
2025-06-18,-0.0023469999603361186,-0.0005660924014757352,-0.0023761118656704184,-0.0005579353559265181
2025-06-19,-0.007900333567743159,-0.004624332772636182,-0.007995593987573218,-0.004558084252683506
2025-06-20,0.011093104289172855,0.00892373689980498,0.011268951909607298,0.008797162604684902
2025-06-21,0.005137273578367406,0.003928303890792714,0.005231462913665911,0.0038747721900818516
2025-06-22,-0.0030895384744556004,-0.0004060578902570432,-0.0031401375548789907,-0.0004006670122591491
2025-06-23,0.0020362761520765897,0.006116157386433538,0.00206567717893462,0.006025825049684681
2025-06-24,0.0023611936045810503,0.0035242052875709426,0.002399258927853809,0.0034723184208947247
2025-06-25,-0.014725620607949292,-0.01469875840402463,-0.014959321053386538,-0.013110902592748046
2025-06-26,0.0012596844385438077,0.0001319690252871428,0.0012801622262732764,0.00015495581308848312
2025-06-27,-0.0033128242099384766,-0.003971532615941613,-0.0033651821016458224,-0.004877911639614579
2025-06-28,-0.003570202255854396,-0.005614590854451153,-0.003632970677689748,-0.005011450959129747
2025-06-29,0.015224542258474968,0.011698232966878955,0.015546529674725314,0.014123400604539402
2025-06-30,0.002168406624250604,0.004401916901790928,0.002190046200253413,0.0016862400257418376
2025-07-01,-0.014791790920266053,-0.014936363470252123,-0.014653303725052313,-0.014046592732245759
2025-07-02,0.0098198490165963,0.004573504515143924,0.00982132863174016,0.00916360806808963
2025-07-03,-0.008005185711594755,-0.011164094877520774,-0.00800570676794271,-0.010214521482722089
2025-07-04,-0.00911949476225042,-0.005390748495399679,-0.009119494762250536,-0.005628435662375028
2025-07-05,0.0039061978596124695,0.0024197292669428405,0.003906197859612524,0.002804033587785795
2025-07-06,-0.012081846590596397,0.002378707503317429,-0.012081846590596565,0.00012123316883959956
2025-07-07,0.005756193661829526,0.0018189699711623046,0.005756193661829607,0.006973122154307924
2025-07-08,0.0014441196046198611,0.00973622378190638,0.0014441196046198798,0.008323365003407414
2025-07-09,0.013286779355359171,0.019065067397445356,0.013286779355359348,0.018080144390900332
2025-07-10,-0.0016422976884082601,-0.008506161607242501,-0.0016422976884082861,-0.00830605888744454
2025-07-11,-0.005944311299152254,0.0207624737028053,-0.005944311299152329,0.020383591744711046
2025-07-12,0.0035092772095171696,0.020102024171984048,0.0035092772095172134,0.019723836143419972
2025-07-13,0.038561900085101145,0.07135360733028087,0.03856190008510168,0.07048251493611297
2025-07-14,-0.007284269158058963,-0.019682464067657144,-0.007284269158059064,-0.01950065249393061
2025-07-15,0.006012345029428804,-0.0037570906704308144,0.006012345029428846,-0.003751123646086088
2025-07-16,-0.0333063637114278,-0.01744358409253536,-0.03330636371142807,-0.015300095038028783
2025-07-17,-0.0025559859005543687,0.008359341811611444,-0.0025559859005543895,0.01072160304801696
2025-07-18,-0.025051520131036214,-0.02198388851631419,-0.025051520131036356,-0.020772255670143888
2025-07-19,0.003713253940240506,0.0022710722880195343,0.0037132539402405266,0.0020612491711768984
2025-07-20,-0.009454938586548365,-0.009109509254699567,-0.009454938586548412,-0.007652301500174761
2025-07-21,-0.003832664498504734,7.175799298928961e-05,-0.0038326644985047518,-0.0038584969950712124
2025-07-22,-0.009076638626237173,-0.006868285161577928,-0.009076638626237216,-0.007408036731745804
2025-07-23,-0.005536074701579656,-0.006454910382462004,-0.005536074701579685,-0.006839542597418742
2025-07-24,0.003429553716676195,-0.0002521381162317552,0.003429553716676211,-0.0002808124727248397
2025-07-25,0.003397234058308872,0.003892005990976966,0.003397234058308888,0.003516030663493199
2025-07-26,0.005354822118951806,0.004023825420983281,0.005354822118951831,0.006351811398554511
2025-07-27,0.0008427489812931916,-0.002370884239568057,0.0008427489812931959,-0.0014153037410690092
2025-07-28,-0.009726251879773414,-0.006847187675977232,-0.009726251879773459,-0.006014163015890112
2025-07-29,-0.004463527012005539,-0.0037487251378027437,-0.00446352701200556,0.0026407744368273384
2025-07-30,-0.006253729466408889,-0.0033907595040679798,-0.006253729466408916,-0.0034227724515736896
2025-07-31,-0.00441845853758805,0.0002512587872938976,-0.004418458537588071,0.00025343907262721945
2025-08-01,0.004134727912144428,0.005303998599332616,0.00413472791214445,0.005372750085764607
2025-08-02,0.00885939971812397,0.005229430203116452,0.008859399718124014,0.00529948698192734
2025-08-03,0.005605429686863175,0.00527525817397163,0.005605429686863203,0.005355340815062832
2025-08-04,-0.01055372806856072,-0.012122234307329947,-0.010553728068560767,-0.012313615661271678
2025-08-05,0.0013307927186997602,-0.0021132782233285576,0.001330792718699768,-0.0021481289374010457
2025-08-06,-0.0003832664341475111,-0.00022751396007963012,-0.000383266434147514,-0.0010305457176410428
2025-08-07,-0.016064280543587075,-0.011132650373260769,-0.01606428054358715,-0.010419711007444548
2025-08-08,0.005911031791619608,0.0034817541057279434,0.005911031791619635,0.004452495064391208
2025-08-09,0.0004160894328804751,0.0031957451347834776,0.0004160894328804752,0.00441903599926677
2025-08-10,-0.008633717121283087,-0.0060631268459711545,-0.008633717121283125,-0.007026996032355452
2025-08-11,-0.003430769738866392,-0.003831598106321335,-0.003430769738866407,-0.00288219425941113
2025-08-12,-0.014150332734362274,-0.009407513523757773,-0.014150332734362355,-0.00926599686800096
2025-08-13,-0.004813698388579307,-0.007292466413527573,-0.0048136983885793344,-0.007283776167229839
2025-08-14,-0.01004010717335015,-0.016086907930828787,-0.010040107173350205,-0.016049083200751272
2025-08-15,-0.005747611296011039,-0.0035093523251096643,-0.005747611296011084,-0.0034446614715075916
2025-08-16,0.01040958501713997,0.010176670300764544,0.010409585017140042,0.010116260897635327
2025-08-17,0.022122416950812136,0.012894079130715712,0.022122416950812344,0.012573041539275746
2025-08-18,0.003373679779003089,0.0016642381300198742,0.0033736797790031164,0.001628234807246619
2025-08-19,-0.0026881634072767986,0.0019810963680165967,-0.0026881634072768164,0.0019267272473519408
2025-08-20,0.0030193705371924957,0.002737367085731757,0.003019370537192519,0.0026733018673931156
2025-08-21,0.011898336525238765,0.008886622175826742,0.011898336525238851,0.00872122202080842
2025-08-22,-0.01919517626114335,-0.008571840758360299,-0.019195176261143494,-0.00846026907871867
2025-08-23,-0.0022396920979371035,-0.0027706345162069775,-0.002239692097937119,-0.0027399863853144035
2025-08-24,0.011004959260538814,0.005811074247561159,0.011004959260538879,0.005709577399069323
2025-08-25,0.006932696763798734,0.0011438388771545403,0.006932696763798777,0.0011310729173753097
2025-08-26,-0.007548794774447278,-0.004100313051016918,-0.007548794774447326,-0.004084268227808304
2025-08-27,-0.009803494479803927,-0.006961851515416648,-0.009803494479803988,-0.007730080265489365
2025-08-28,0.0005322222523290993,-0.001511310249034765,0.0005322222523291033,0.0019858394606569025
2025-08-29,0.028862353307911665,0.028472406671067384,0.02886235330791184,0.024930016416698904
2025-08-30,0.019670016466386355,0.019986186483652697,0.019670016466386473,0.018014022507355565
2025-08-31,0.021809330980214595,0.02093171892697507,0.021809330980214703,0.02006941977403748
2025-09-01,0.019859390555531896,0.01946789968958068,0.019859390555531986,0.018609724862760302
2025-09-02,0.0044942991750762645,-0.0009302267313567909,0.004494299175076283,-0.00018571591973248685
2025-09-03,0.014309261658374409,0.010715735827616557,0.014309261658374461,0.014242697014475123
2025-09-04,0.035999100838986886,0.03542322803942051,0.03599910083898702,0.03709798475425862
2025-09-05,0.022619309501844844,0.019499618795466665,0.02261930950184492,0.021206252946055004
2025-09-06,0.006380393353829351,0.006316024705479741,0.0063803933538293675,0.0065668680111835845
2025-09-07,0.0021533367698889166,0.002455379153869755,0.002153336769888921,0.0032751986296999766
2025-09-08,0.0008407210728294413,0.001155506580098366,0.0008407210728294448,-0.00034411624763716663
2025-09-09,-0.005473162782698581,-0.006985100833746144,-0.005473162782698597,-0.006000861351503163
2025-09-10,-0.0028204705473272164,-0.0022870002231872347,-0.0028204705473272237,-0.0026958920636550726
2025-09-11,-0.007029932934744395,-0.005112943381776731,-0.007029932934744414,-0.007018236985441079
2025-09-12,-0.00035624553673742235,-0.0009571683178776916,-0.0003562455367374238,-0.0017669728277342714
2025-09-13,0.00997052370629308,0.00813582332452683,0.009970523706293106,0.00842426750388319
2025-09-14,0.0021137173779924925,0.0032857122640563012,0.0021137173779924964,0.004928563845719361
2025-09-15,-0.0035777346816002107,-0.0012210301166135512,-0.0035777346816002202,-0.00021509113350412566
2025-09-16,-0.0001925932684743701,-0.001546113093925009,-0.00019259326847436995,-0.0022973319310405547
2025-09-17,0.001809052852591011,-0.0006214951495802118,0.001809052852591017,0.0007944250622685931
2025-09-18,-0.004147548867638967,-0.013392850861106989,-0.00414754886763898,-0.007276444315338402
2025-09-19,-0.010863437679687643,-0.006780285512549023,-0.010863437679687676,-0.007261221699880724
2025-09-20,0.007677752787582453,0.008700993226321506,0.007677752787582477,0.00788757607820504
2025-09-21,-0.00784144188502125,-0.010468602590338029,-0.007841441885021273,-0.010626713621646956
2025-09-22,0.006743480285148968,0.004464127162542089,0.0067434802851489865,0.010833402491264755
2025-09-23,-0.003799535881294581,-0.00517452239931474,-0.0037995358812945913,-0.004476420418579685
2025-09-24,-0.001622438926504712,0.00025974233867989975,-0.0016224389265047157,-0.0001646182940445913
2025-09-25,0.010850127442058695,0.016724253426482465,0.010850127442058726,0.012427795637610437
2025-09-26,-0.00036470991581929714,-0.0019203508268659066,-0.0003647099158192973,-0.003024229982030024
2025-09-27,-0.0026257676202652027,-0.0017877343014138882,-0.002625767620265209,-0.0014731492247839148
2025-09-28,-0.006045893305571778,-0.008470841395050603,-0.006045893305571798,-0.008191376559518597
2025-09-29,-0.027821844649649197,-0.024547443670546166,-0.02782184464964928,-0.024265792301156434
2025-09-30,0.04249460691900425,0.036969066266618084,0.04249460691900439,0.036969697333248265
2025-10-01,-0.0035491450979782875,-0.005129841178814038,-0.0035491450979782974,-0.0016627542934695605
2025-10-02,-0.010281843091969696,-0.00952059202088408,-0.010281843091969715,-0.00890185092690586
2025-10-03,-0.005740112711558165,-0.006371912079436921,-0.005740112711558174,-0.007044916564036472
2025-10-04,0.0033697169021622495,0.0029654568188221403,0.0033697169021622555,0.00191034121704782
2025-10-05,-0.004707037800568537,-0.004404254762285996,-0.004707037800568547,-0.004249311254336403
2025-10-06,0.0014137332210639988,0.007051457435394034,0.001413733221064002,0.006961156788227448
2025-10-07,-0.0017374352157984816,0.0020658244197194623,-0.0017374352157984866,0.0011708185640063491
2025-10-08,0.003064382883341706,-0.0001621762497788799,0.0030643828833417123,-0.0004617864152628958
2025-10-09,0.003244461937802828,0.006779472139612776,0.0032444619378028347,0.006879324101069244
2025-10-10,-0.019170906708125584,-0.009447970697275695,-0.01917090670812563,-0.01444859033280493
2025-10-11,0.02360190570475642,0.02432010772561227,0.023601905704756475,0.02721011689591935
2025-10-12,-0.0129947474806007,-0.0030329739200676896,-0.01299474748060073,-0.0006788546859312627
2025-10-13,0.00500478097475687,0.00796275968129757,0.005004780974756881,0.00934962057016382
2025-10-14,0.0027520146957322267,0.007619252632071219,0.0027520146957322324,0.008889091448894661
2025-10-15,-0.0005035258923073203,-0.005115309814725844,-0.0022700541471399973,-0.005914947030461763
2025-10-16,-0.002035538309002523,-0.002494136577907481,-0.006463179100419874,-0.006653234109899584
2025-10-17,-0.0017471601570150156,-0.00028945168969392727,0.0026251451787292776,0.004798626868303872
2025-10-18,-0.0024268991236220754,-0.0015236665633414973,-0.002445707412668765,-0.0010559629835647031
2025-10-19,0.002429096784219063,0.0060163654607303515,0.004297717452149731,0.007786596886835265
2025-10-20,0.0020745522860322893,0.002734337426520748,0.008510102018290111,0.008507094895924194
2025-10-21,0.0010800923947554724,-0.0016150528947960856,0.0021756624998023034,-0.001112413550405714
2025-10-22,0.0037604993884640596,0.005401073852876615,-0.0004068840735019586,0.0024737352293168514
2025-10-23,-0.0027254964489327707,-0.004379878207330714,-0.0019283042845527885,-0.003953525596126824
2025-10-24,0.0007516540176480192,0.0008472754142178625,0.00527618194694527,0.003946136751167168
2025-10-25,-0.0035502602254849545,-0.0027541577353553674,-0.0018832653412899543,-0.0009635684737380013
