day,cell=weekdays,cell=weekends
2025-09-12,0.010205350354301338,0.0
2025-09-13,-0.00013313841365987568,-0.0019525851434664425
2025-09-14,0.0,-0.003173610665736649
2025-09-15,-0.0029240965140705406,-0.00013095811997883885
2025-09-16,0.0012207139350680217,0.0
2025-09-17,0.0028500700390876213,0.0
2025-09-18,0.0007733619294486278,0.0
2025-09-19,-0.006993979295836441,0.0
2025-09-20,-0.0001458127699341237,0.0005710053023064569
2025-09-21,0.0,-0.0029401486417434284
2025-09-22,-0.019714524025204093,-0.00020005676659833887
2025-09-23,-0.004019304424273355,0.0
2025-09-24,0.002617838436835414,0.0
2025-09-25,-0.03206217947461597,0.0
2025-09-26,0.011860388452017307,0.0
2025-09-27,-0.0002058783477945401,-0.0011661397197989044
2025-09-28,0.0,0.014136920330407022
2025-09-29,0.00909931554404678,-0.00021192529085482798
2025-09-30,-0.004764326554482761,0.0
2025-10-01,0.02213736148393277,0.0
2025-10-02,0.01077500820775677,0.0
2025-10-03,0.0046399878893165995,0.0
2025-10-04,-0.00018345002172472097,-0.0013071431523771168
2025-10-05,0.0,0.0033158290569175928
2025-10-06,0.010578120578296771,-0.00018344376559986978
2025-10-07,-0.017537213248324027,0.0
2025-10-08,0.006975639704269483,0.0
2025-10-09,-0.010152415827364482,0.0
2025-10-10,-0.040873544404180326,0.0
2025-10-11,-0.0001651432519348331,-0.006382978986667672
2025-10-12,0.0,0.02365841599306231
2025-10-13,0.003237317048489455,-0.00012841892095561197
2025-10-14,-0.0065581757447570254,0.0
2025-10-15,-0.0076445396471111066,0.0
2025-10-16,-0.006473229135432138,0.0
2025-10-17,-0.0044904014937589476,0.0
2025-10-18,-0.00011141801760064984,0.0029418955628340753
2025-10-19,0.0,0.005233120354036898
2025-10-20,0.0021619444296939855,-0.00011123570798226856
2025-10-21,-0.006614700626628052,0.0
2025-10-22,-0.0033704825708836005,0.0
2025-10-23,0.005089454855611529,0.0
2025-10-24,0.004155496511422576,0.0
2025-10-25,-0.00011658218002144709,0.0013865403230079055
2025-10-26,0.0,0.01134438129780632
2025-10-27,-0.002059980868593812,-0.00011726148389528434
2025-10-28,-0.006574739071707476,0.0
2025-10-29,-0.006443258460316071,0.0
2025-10-30,-0.006050155939428114,0.0
2025-10-31,0.0034708020514508994,0.0
2025-11-01,-0.00012012585369747242,0.0014737279994634575
2025-11-02,0.0,0.0018105377953698259
2025-11-03,-0.01713672834499866,-0.00011980969357469855
2025-11-04,-0.019735849985658464,0.0
2025-11-05,0.009013340192942023,0.0
2025-11-06,-0.007687983488165599,0.0
2025-11-07,0.007555899865558658,0.0
2025-11-08,-0.00010839281923454797,-0.003311287241461899
2025-11-09,0.0,0.012021426557473935
2025-11-10,0.0012139643248437644,-0.00012564643223959333
2025-11-11,-0.012232279400832519,0.0
2025-11-12,-0.002507430878289564,0.0
2025-11-13,-0.012760638359417285,0.0
2025-11-14,-0.015129158150188062,0.0
2025-11-15,-0.00013679014778712571,0.004514503425603384
2025-11-16,0.0,-0.006161857249014686
2025-11-17,-0.007288713544671646,-0.00013169303869234954
2025-11-18,0.006335885764323779,0.0
2025-11-19,-0.007744732220889236,0.0
2025-11-20,-0.01922960792930193,0.0
2025-11-21,-0.006564219829203409,0.0
2025-11-22,-0.0001257243394602014,-0.0006728238587196838
2025-11-23,0.0,0.005799177447722468
2025-11-24,0.011539907027118542,-0.0001275213824310424
2025-11-25,-0.0013359398009621156,0.0
2025-11-26,0.009190209966901324,0.0
2025-11-27,0.000865930051944932,0.0
2025-11-28,5.605290602179632e-05,0.0
2025-11-29,-0.00012349550494097661,-0.0024193256953109607
2025-11-30,0.0,-0.0007017034823468025
2025-12-01,-0.017294393805885894,-0.00012471473898921265
2025-12-02,0.02015152767556289,0.0
2025-12-03,0.013453524730036248,0.0
2025-12-04,-0.004837465550057428,0.0
2025-12-05,-0.010028932194406485,0.0
2025-12-06,-0.00012200551718423658,0.0005204646014521167
2025-12-07,0.0,0.003032526710976306
2025-12-08,0.003665175043589956,-0.00012229346728688474
2025-12-09,0.013235214190682725,0.0
2025-12-10,-0.0008534623896012008,0.0
2025-12-11,-0.003223866038457621,0.0
2025-12-12,-0.01131188502574276,0.0
2025-12-13,-0.00012636827966313574,0.001323283797205561
2025-12-14,0.0,-0.006398670891039432
2025-12-15,-0.00849491432066302,-0.00012880150209324567
2025-12-16,0.002510281603845559,0.0
2025-12-17,-0.010044752963898933,0.0
2025-12-18,-0.0016471248068755879,0.0
2025-12-19,0.01449459687873416,0.0
2025-12-20,-0.000138615296779586,0.00014673481533683766
2025-12-21,0.0,0.0018834533903706987
2025-12-22,0.0002099638666124562,-0.00013449641979614143
2025-12-23,-0.004863645409087718,0.0
2025-12-24,-0.0007406677805070357,0.0
2025-12-25,-0.0036209077758389183,0.0
2025-12-26,0.0017088916871158316,0.0
2025-12-27,-0.00014173592984213402,0.00211278200059966
2025-12-28,0.0,0.00024059342313377267
2025-12-29,-0.002452603048082899,-0.00014156827598185703
2025-12-30,0.005061866741138923,0.0
2025-12-31,-0.002360282402853214,0.0
2026-01-01,0.005955540135713442,0.0
2026-01-02,0.013211493122387166,0.0
2026-01-03,-0.00019915109880357492,0.0016848478294552765
2026-01-04,0.0,0.003883559933200668
2026-01-05,0.012663609312827132,-0.00020290766661724472
2026-01-06,0.005144810248004061,0.0
2026-01-07,-0.017622797371409458,0.0
2026-01-08,-0.0058853379378092305,0.0
2026-01-09,-0.002842133574571051,0.0
2026-01-10,-0.00020465289588452929,-0.0009004861779916917
2026-01-11,0.0,0.004682157805735789
2026-01-12,-0.0019668430327113,-0.0002211947207973911
2026-01-13,0.03571581013169301,0.0
2026-01-14,0.0058720350489771525,0.0
2026-01-15,-0.006475719517171411,0.0
2026-01-16,-0.0019656158363791434,0.0
2026-01-17,-0.00020569718614284142,-0.0002658774726670319
2026-01-18,0.0,-0.006694965255649342
2026-01-19,-0.01126274517694445,-0.00022439609745798181
2026-01-20,-0.03321756731442313,0.0
2026-01-21,0.005646865488780771,0.0
2026-01-22,-0.0019643625782632605,0.0
2026-01-23,0.000331472036614064,0.0
2026-01-24,-0.00017596966178867542,-0.0013729410243970511
2026-01-25,0.0,-0.01656415141126376
2026-01-26,0.012227979271055919,-0.00017626416709881745
2026-01-27,0.008570574684887991,0.0
2026-01-28,-0.0009639321320255003,0.0
2026-01-29,-0.02299573241195297,0.0
2026-01-30,-0.00827636807691806,0.0
2026-01-31,-0.00014493273844184905,-0.029472212762528763
2026-02-01,0.0,-0.015356533847313426
2026-02-02,0.008676791339724845,-0.0001273360662031022
2026-02-03,-0.01317381870620742,0.0
2026-02-04,-0.010965662508746999,0.0
2026-02-05,-0.043771766525880565,0.0
2026-02-06,0.029176291116952243,0.0
2026-02-07,-9.237408420118096e-05,-0.0007280382901440339
2026-02-08,0.0,0.0015699552294495202
2026-02-09,0.0004001005162419588,-7.665460166313857e-05
2026-02-10,-0.005484252508960167,0.0
2026-02-11,-0.006519374013483748,0.0
2026-02-12,-0.0008419657491105114,0.0
2026-02-13,0.00905444564434191,0.0
2026-02-14,-7.999452996150841e-05,0.0030903320467633826
2026-02-15,0.0,-0.006930806833083604
2026-02-16,0.0015931377324472128,-7.725719371749487e-05
2026-02-17,-0.0022644144328271953,0.0
2026-02-18,-0.003297653747880851,0.0
2026-02-19,0.0005079762919908928,0.0
2026-02-20,0.002475920040411559,0.0
2026-02-21,-7.85651294804171e-05,6.451147798561069e-05
2026-02-22,0.0,-0.001236802593257699
2026-02-23,-0.009494734379908092,-7.824065807600903e-05
2026-02-24,-0.00114028598201355,0.0
2026-02-25,0.017149262895949556,0.0
2026-02-26,-0.0020360173468740536,0.0
2026-02-27,-0.0067763197228969336,0.0
2026-02-28,-7.510062023068864e-05,0.0032116286231068255
2026-03-01,0.0,-0.002967058440751795
2026-03-02,0.008988118848146426,-7.760249243915436e-05
2026-03-03,-0.002863980085137346,0.0
2026-03-04,0.013421513509718343,0.0
2026-03-05,-0.004776738262394126,0.0
2026-03-06,-0.009986630532510787,0.0
2026-03-07,-9.424679143735451e-05,-0.002573380376872574
2026-03-08,0.0,-0.005094950564292497
2026-03-09,0.009430007006216252,-0.00011488397235983568
2026-03-10,0.006103513530108979,0.0
2026-03-11,0.001608777794166999,0.0
2026-03-12,0.002233767133478818,0.0
2026-03-13,0.0021220775711761424,0.0
2026-03-14,-0.00011529286573925475,0.0007911297187414557
2026-03-15,0.0,0.009286492830037966
2026-03-16,0.016255085045793326,-0.0001199221887038591
2026-03-17,-0.004056974324098662,0.0
2026-03-18,-0.012346459639278455,0.0
2026-03-19,-0.0067381741993073905,0.0
2026-03-20,0.0017216279141834762,0.0
2026-03-21,-0.00011049936379066713,-0.007219011179816336
2026-03-22,0.0,-0.0040603537143176814
2026-03-23,0.012492223560877279,-0.00010922795702353785
2026-03-24,-0.0004104778340785034,0.0
2026-03-25,0.0023156969096400967,0.0
2026-03-26,-0.013420577344072267,0.0
2026-03-27,-0.010243564989749801,0.0
2026-03-28,-0.00012093278453253495,-2.0512817454560513e-09
2026-03-29,0.0,-0.0015745708436659702
2026-03-30,0.004960042548114904,-0.00012199561194527249
2026-03-31,0.00972056077833779,0.0
2026-04-01,0.002192358744102801,0.0
2026-04-02,-0.009884348373000847,0.0
2026-04-03,-9.05306774877359e-05,0.0
2026-04-04,-0.0001396007234792535,0.0017896409101115088
2026-04-05,0.0,0.008711444460484722
2026-04-06,-0.0009480715099648447,-0.00014715339467460064
2026-04-07,0.020351291713480185,0.0
2026-04-08,-0.00612679960344033,0.0
2026-04-09,0.0017436932092504348,0.0
2026-04-10,0.007236490817860301,0.0
2026-04-11,-0.00013995748318726701,0.0032426323616528635
2026-04-12,0.0,-0.01250909859170602
2026-04-13,0.02264689428848547,-0.0001385551440697797
2026-04-14,-0.003955944908073891,0.0
2026-04-15,0.004195794650588799,0.0
2026-04-16,-8.449477295043946e-05,0.0
2026-04-17,0.009811422283995936,0.0
2026-04-18,-0.0001407849487558562,-0.008090371048242395
2026-04-19,0.0,-0.010657995725053425
2026-04-20,0.008359488060752417,-0.0001391436449927447
2026-04-21,0.002239647903621209,0.0
2026-04-22,0.0078122384767507595,0.0
2026-04-23,-0.003050459090252832,0.0
2026-04-24,-0.0030832429670520213,0.0
2026-04-25,-0.0001482594233715814,0.000727497446599415
2026-04-26,0.0,0.006759876548517356
2026-04-27,-0.008640251592445275,-0.000154843555761192
2026-04-28,-0.003622217854499351,0.0
2026-04-29,-0.004509169539779328,0.0
2026-04-30,0.0018736031039274454,0.0
2026-05-01,0.008229160207694635,0.0
2026-05-02,-0.00015810711268362968,0.0028668873023696717
2026-05-03,0.0,0.00015557392431360742
2026-05-04,0.005177973683222926,-0.0001568125914901021
2026-05-05,0.003745992008032058,0.0
2026-05-06,0.0005820599463651738,0.0
2026-05-07,-0.009421499613313183,0.0
2026-05-08,0.002057996923864311,0.0
2026-05-09,-0.00017257681385799532,0.0028909927525363377
2026-05-10,0.0,0.008347713869580428
2026-05-11,-0.004690919724276554,-0.0001751071354704757
2026-05-12,-0.01266865318583788,0.0
2026-05-13,-0.006236768420464667,0.0
2026-05-14,0.009360585426410089,0.0
2026-05-15,-0.014000907435752299,0.0
2026-05-16,-0.0002242971167247919,-0.009382293949322116
2026-05-17,0.0,-0.009157564005557988
2026-05-18,-0.002271634588294247,-0.0002310557084684382
2026-05-19,-0.0035363009976065478,0.0
2026-05-20,0.005589714864902558,0.0
2026-05-21,0.0009023709112015728,0.0
2026-05-22,-0.019956465600827936,0.0
2026-05-23,-0.0002719395974514347,0.012703570147700568
2026-05-24,0.0,-0.001453763431741001
2026-05-25,0.0025916773693018926,-0.00024389746125456547
2026-05-26,-0.011849206110353004,0.0
2026-05-27,-0.013998905681632718,0.0
2026-05-28,-0.00583761208696027,0.0
2026-05-29,-0.00014178391937324798,0.0
2026-05-30,-0.0002489827403139156,0.002881797532205569
2026-05-31,0.0,-0.0035036968878365757
2026-06-01,-0.01055835567199989,-0.0002629885349196811
2026-06-02,-0.046624743960969925,0.0
2026-06-03,-0.016447858425142212,0.0
2026-06-04,-0.006874037079026371,0.0
2026-06-05,-0.03737271764614345,0.0
2026-06-06,-0.00019902106045267741,-0.0025217745976462876
2026-06-07,0.0,0.02464199543395749
2026-06-08,-0.0008702261496873144,-0.00016767371895605842
2026-06-09,-0.009422362773547776,0.0
2026-06-10,-0.0025977679842259876,0.0
2026-06-11,0.012107187102612545,0.0
2026-06-12,-0.0008791233960654587,0.0
2026-06-13,-0.00014119443888457636,0.0038619239374538847
2026-06-14,0.0,0.008176360344194495
2026-06-15,0.008407075739466328,-0.0001407749775823111
2026-06-16,-0.0018990398661667585,0.0
2026-06-17,-0.007004600529055484,0.0
2026-06-18,-0.007833948485944552,0.0
2026-06-19,0.0015497853985712417,0.0
2026-06-20,-0.00013372469817423953,0.004770963194012547
2026-06-21,0.0,-0.00591482818600812
2026-06-22,0.003802090906335513,-0.00013595937889434123
2026-06-23,-0.00936130091379337,0.0
2026-06-24,-0.00891533410007818,0.0
2026-06-25,-0.009091469672988697,0.0
2026-06-26,0.001948956965376009,0.0
2026-06-27,-0.0001320342277186591,-0.0008511599778936378
2026-06-28,0.0,-0.0012445158537216065
2026-06-29,0.0017017002840709978,-0.00013203735142060022
2026-06-30,-0.004475502191100673,0.0
2026-07-01,0.004283487076910945,0.0
2026-07-02,0.0047063768085899745,0.0
2026-07-03,0.0030801696840569172,0.0
2026-07-04,-0.00014798792009443934,0.0018001659218513692
2026-07-05,0.0,0.0017975151817374712
2026-07-06,0.0015196908398572289,-0.00018071218915963446
2026-07-07,-0.002919568465598988,0.0
2026-07-08,-0.004838600479206835,0.0
2026-07-09,0.004276942935343214,0.0
