date,regime,ivp,z,dvol,covered_call,short_strangle_ps,long_straddle
2023-01-05,NORMAL,0.0,0.239,58.85,-0.12819577270733312,-0.11112232533463415,0.11116364263322243
2023-01-06,NORMAL,0.27,0.29,59.76,-0.09516348379555542,-0.07779954824878713,0.08190755618325404
2023-01-07,NORMAL,0.0,0.201,58.76,-0.09783342534855913,-0.08078866011022462,0.08446969544374397
2023-01-08,NORMAL,0.0,0.031,58.15,-0.09079571181946089,-0.07394512302526944,0.07840029557924352
2023-01-09,NORMAL,1.64,0.368,61.97,-0.04656429759602562,-0.028491237878009897,0.039001327041628286
2023-01-10,NORMAL,1.91,0.622,62.11,0.00994760925327987,0.028065765958778598,-0.010342183252085385
2023-01-11,NORMAL,2.73,0.579,63.37,0.023575443962144997,0.042100417128645075,-0.07075337501400687
2023-01-12,NORMAL,4.64,0.842,66.43,0.02461275278574257,0.044132824344510095,-0.07983979392494164
2023-01-13,NORMAL,12.02,0.943,70.29,0.025909076112908713,0.046698947225845666,-0.148319987703373
2023-01-14,NORMAL,34.43,1.794,81.69,0.029660002959038433,0.05429727858324633,-0.179563187834351
2023-01-15,NORMAL,28.42,1.532,78.81,0.02872318405904328,0.052374528799126706,-0.1772931909013949
2023-01-16,NORMAL,25.14,1.357,76.93,0.02810774781473215,0.05112063614716763,-0.11401131129761297
2023-01-17,NORMAL,22.4,1.237,75.66,0.027690244219299883,0.05027411187423715,-0.13881096238223745
2023-01-18,NORMAL,22.13,0.963,75.35,0.027588117915457337,0.05006754140425247,-0.08347922664191909
2023-01-19,NORMAL,9.84,0.443,68.99,0.02547399752856488,0.04583438938962932,-0.08051763391563213
2023-01-20,NORMAL,7.1,0.012,67.58,0.025000376710735715,0.0448970493554378,-0.1359733748545858
2023-01-21,NORMAL,15.3,0.252,71.16,0.02619939403753656,0.047277728983950496,-0.12556820541396763
2023-01-22,NORMAL,13.66,0.218,70.66,0.02603262778777165,0.04694507646413971,-0.16373810424712876
2023-01-23,NORMAL,15.3,0.269,71.13,0.026189394392208378,0.047257768344201256,-0.15180873576008277
2023-01-24,CHEAP,11.2,-0.138,69.54,0.025658255331076865,0.04620012255930758,-0.10761770274952015
2023-01-25,CHEAP,6.28,-0.384,66.84,0.024751087330175905,0.04440525998270084,-0.1596074236219914
2023-01-26,CHEAP,3.83,-0.533,65.15,0.024179890942441867,0.043282480536221225,-0.1474715517490967
2023-01-27,CHEAP,2.73,-0.713,62.91,0.02341876390842211,0.04179501967419505,-0.12383415702101093
2023-01-28,CHEAP,2.46,-0.745,62.31,0.023214104644853854,0.04139672193760667,-0.13312297802856954
2023-01-29,CHEAP,8.47,-0.296,67.7,0.02504075508310332,0.0449768084049896,-0.14775671288022904
2023-01-30,CHEAP,7.92,-0.473,67.17,0.024862318488733423,0.044624559201992035,-0.12232042056815576
2023-01-31,CHEAP,5.46,-0.536,65.95,0.02445060519207762,0.04381391267642171,-0.15427832600807567
2023-02-01,CHEAP,10.11,-0.518,68.38,0.025269318919735804,0.04542882711888282,-0.10295082015063814
2023-02-02,CHEAP,14.21,-0.438,69.88,0.025772023573585188,0.04642624228775889,-0.1233337586340765
2023-02-03,CHEAP,9.29,-0.585,68.01,0.025145005342139617,0.04518286499104629,-0.09994986590922911
2023-02-04,CHEAP,11.2,-0.521,68.55,0.02532639436165486,0.04554184546673648,-0.10220156425883077
2023-02-05,CHEAP,15.85,-0.386,70.16,0.025865636821406194,0.046612476089572384,-0.11432237205714886
2023-02-06,CHEAP,12.84,-0.492,68.85,0.025427051887494424,0.045741303161864796,-0.10268384447265914
2023-02-07,CHEAP,8.47,-0.645,67.34,0.024919580697166422,-0.018148159156778157,0.02686303426750236
2023-02-08,CHEAP,5.74,-0.756,66.06,0.024487782606806233,0.01815643982155506,-0.013649657600408094
2023-02-09,CHEAP,4.92,-1.09,65.26,0.024217148908519722,0.04335554610085632,-0.10163441903510036
2023-02-10,CHEAP,4.1,-0.159,65.04,0.02414262188238171,0.043209416968794566,-0.09778366166153657
2023-02-11,CHEAP,3.55,-0.26,63.57,0.023643504803182527,0.042233208555214286,-0.06643361690457202
2023-02-12,CHEAP,3.83,-0.165,63.66,0.02367412014668259,0.04229296668518552,-0.04191843161353846
2023-02-13,NORMAL,7.65,0.125,66.56,0.024656631557650157,0.04421920316265225,-0.06754258584489094
2023-02-14,CHEAP,3.01,-0.347,62.52,0.023285773282202937,0.04153612021391799,-0.049140299290825445
2023-02-15,CHEAP,4.92,-0.8,64.07,0.023813495596887405,0.04256521396889619,-0.07790041403124638
2023-02-16,CHEAP,13.66,-0.386,68.54,0.025323037707438618,0.04553519717550078,-0.09337847302723018
2023-02-17,NORMAL,16.67,0.072,69.26,0.025564485506877045,0.04601392366109781,-0.10750852491011781
2023-02-18,CHEAP,7.92,-0.19,66.51,0.024639756931736024,0.0441859801888955,-0.1346009614656351
2023-02-19,NORMAL,13.39,0.003,68.43,0.02528610853247692,0.045462067236072906,-0.10770908774636856
2023-02-20,CHEAP,11.48,-0.111,67.39,0.02493641751935251,0.04477076961348386,-0.13236748806365056
2023-02-21,NORMAL,12.3,0.116,67.87,0.025097935384658272,0.04508980495946481,-0.06686849836341868
2023-02-22,CHEAP,3.55,-0.295,62.97,0.023439211521795247,0.04183485233915818,-0.10469116261233127
2023-02-23,CHEAP,1.37,-0.47,61.35,0.02288595590684447,0.0407595517277297,-0.08856245225200685
2023-02-24,CHEAP,0.0,-1.216,55.4,0.02083289330359341,0.03681293519792407,-0.0466655323720309
2023-02-25,CHEAP,0.27,-1.039,57.26,0.021478269777924983,0.038046252875881495,-0.06520908128253496
2023-02-26,CHEAP,0.55,-1.015,57.68,0.021623547467287146,0.03832479156628761,-0.04460519705801928
2023-02-27,CHEAP,0.55,-0.954,57.4,0.021526714152278966,0.03813909705531087,-0.033648293698094245
2023-02-28,CHEAP,0.27,-1.149,56.25,0.021128229770526186,0.03737650703791626,-0.05375872161503366
2023-03-01,CHEAP,2.46,-0.343,60.16,0.022477998779091655,0.039969898331651814,-0.04509884482512756
2023-03-02,CHEAP,2.46,-0.679,60.01,0.004262057905691556,0.02170595110778082,-0.005377335809195888
2023-03-03,CHEAP,1.37,-0.978,57.76,0.011952345457545902,0.028678993562481638,-0.01215898793332365
2023-03-04,CHEAP,0.55,-1.129,56.88,0.0005983108491735868,0.017045883555627146,-0.00213527237108177
2023-03-05,CHEAP,0.82,-1.119,57.04,-0.05508429724435933,-0.03858604382964002,0.04706846791498112
2023-03-06,CHEAP,1.64,-1.122,57.61,-0.031032745269784914,-0.014353724171776397,0.025771419101384085
2023-03-07,CHEAP,1.09,-1.046,57.07,-0.030290538687464903,-0.01378277966055367,0.025156679041096947
2023-03-08,CHEAP,1.64,-0.874,57.31,-0.0490728897219183,-0.032489051906100436,0.04172547136337873
2023-03-09,CHEAP,4.92,-1.164,60.78,-0.09865712349612807,-0.080966544651041,0.08475001750342606
2023-03-10,CHEAP,8.47,-0.741,63.61,-0.09689715287855347,-0.0782944978518997,0.08259512368255939
2023-03-11,CHEAP,18.85,-0.259,68.47,-0.08515175866814859,-0.06496263758636792,0.07144339347584117
2023-03-12,CHEAP,11.75,-1.821,65.83,0.0217694335261457,0.04109358909259518,-0.020526235968267692
2023-03-13,NORMAL,21.58,-1.517,68.8,0.025410281290114058,0.04570805900435399,-0.03575126455592584
2023-03-14,CHEAP,15.03,-1.69,66.9,-0.033684313514934235,-0.014010500955297218,0.027349011725754463
2023-03-15,CHEAP,10.11,-1.161,65.06,-0.06343553661597667,-0.04436223441076606,0.05328275396327667
2023-03-16,CHEAP,7.38,-1.561,62.78,-0.036286017541775226,-0.017951749486470214,0.029955637317042344
2023-03-17,CHEAP,13.93,-1.382,66.56,0.02465663155765022,0.044219203162652355,-0.02958414807291118
2023-03-18,NORMAL,24.86,-1.079,69.53,0.013599426781898084,0.03413799148441027,-0.013391753093575792
2023-03-19,NORMAL,37.16,-0.375,75.18,0.027532077111560024,0.04995427086981694,-0.045786450083378616
2023-03-20,CHEAP,18.31,-1.426,67.72,0.025047483539809914,0.04499010183878019,-0.053035539812087945
2023-03-21,NORMAL,27.87,-1.036,70.31,0.025915757730563243,0.04671225078561872,-0.10048836928680624
2023-03-22,CHEAP,12.02,-1.64,65.54,0.0243119373372387,0.043541540258338396,-0.10573620081979038
2023-03-23,NORMAL,26.5,-1.212,69.75,0.02572853626230606,0.04633978199865261,-0.136888248009627
2023-03-24,CHEAP,16.39,-1.597,66.91,0.024774690107147283,0.0444517763660916,-0.10754852111594984
2023-03-25,CHEAP,10.11,-1.85,64.24,0.02387124002712582,0.0426781046762891,-0.11980703514859048
2023-03-26,CHEAP,10.38,-1.673,64.97,0.024118899429579385,0.04316292300641454,-0.09763791230275251
2023-03-27,CHEAP,10.93,-1.641,65.05,0.024146010437295463,0.04321605902903413,-0.07047939626607763
2023-03-28,CHEAP,12.3,-1.749,65.26,0.024217148908519663,0.04335554610085629,-0.0976445471000095
2023-03-29,CHEAP,16.12,-1.539,66.75,0.024720734341169934,0.04434545448800557,-0.10896121139376218
2023-03-30,CHEAP,13.11,-1.366,65.54,0.02431193733723873,0.04354154025833853,-0.10048086639062566
2023-03-31,CHEAP,7.38,-1.644,62.74,0.02336081093146484,0.04168216333360926,-0.13660773147907437
2023-04-01,CHEAP,6.83,-1.647,62.33,0.02322093198885002,0.041409997691597165,-0.14179996277532717
2023-04-02,CHEAP,8.74,-1.549,63.1,0.023483503272468856,0.04192115827554185,-0.11358031434469662
2023-04-03,CHEAP,10.11,-1.445,63.73,0.023697926918322173,0.042339446089097,-0.10668316405984264
2023-04-04,CHEAP,14.21,-1.427,65.42,0.024271322518629335,0.04346182687259191,-0.1479830420361207
2023-04-05,CHEAP,11.2,-1.545,64.24,0.023871240027125866,0.04267810467628906,-0.11209947811730284
2023-04-06,CHEAP,7.65,-0.816,62.66,0.02333352969466397,0.041629055930847245,-0.12094535317714644
2023-04-07,CHEAP,3.83,-1.117,59.6,0.022285561871426263,0.03959835921282259,-0.1326673779397601
2023-04-08,CHEAP,2.19,-1.342,57.46,0.021547470368998116,0.03817888804225133,-0.13036415005140903
2023-04-09,CHEAP,5.19,-0.1,60.36,0.02254665526699625,0.04010260036820158,-0.13308033875048117
2023-04-10,NORMAL,12.02,0.334,64.04,0.023803302642473923,0.04254529255013324,-0.10259811132361076
2023-04-11,NORMAL,8.47,0.108,62.61,0.02331647591509344,0.04159586427717188,-0.08732413981025328
2023-04-12,NORMAL,6.28,0.106,61.48,0.02293044279698282,0.040845827746209956,-0.08128593774088405
2023-04-13,CHEAP,7.38,-0.644,62.18,0.023169717876237853,-0.010717130376174028,0.01858839281026048
2023-04-14,CHEAP,4.1,-0.632,59.52,0.02225804695162271,0.001809837611739383,0.0047049008506888645
2023-04-15,CHEAP,6.83,-0.272,61.56,0.02295781153998153,0.0017280797126515493,0.00478212617656068
2023-04-16,NORMAL,14.48,0.1,64.34,0.023905194919722154,0.003644379328691688,0.0025999347375228465
2023-04-17,NORMAL,6.83,0.026,61.52,0.022944127911642215,0.0038936878647928275,0.0023810292142644185
2023-04-18,NORMAL,6.28,0.113,61.22,0.022841453307799596,0.003231661049995012,0.003118962269379688
2023-04-19,CHEAP,5.19,-0.748,60.02,0.022429917021147976,0.03987700990532868,-0.0681758090404064
2023-04-20,CHEAP,4.1,-0.746,58.99,0.02207560927065384,0.03919369026050271,-0.08051125001502128
2023-04-21,CHEAP,6.28,-0.506,60.49,0.022591261972707093,0.040188859421409734,-0.12330435317910096
2023-04-22,CHEAP,4.37,-0.714,59.33,0.022192675013327362,0.03941923797673403,-0.13133416917353907
2023-04-23,CHEAP,1.37,-1.141,57.22,0.021464425132322097,0.038019726339818836,-0.11972709823387648
2023-04-24,CHEAP,5.74,-0.653,59.81,0.022357760056715838,0.03973768184426625,-0.1227144092461107
2023-04-25,CHEAP,0.55,-0.93,56.54,0.021228835003297475,0.03756879999788128,-0.11101227046731174
2023-04-26,CHEAP,3.01,-0.744,57.56,0.021582056522259585,0.03824520719250877,-0.10802339819328194
2023-04-27,CHEAP,0.27,-1.113,55.74,0.02095111011758139,0.0370383559801042,-0.09546595287286774
2023-04-28,CHEAP,0.0,-1.559,53.08,0.020023299720256522,0.035275027495975955,-0.12636794863583214
2023-04-29,CHEAP,0.27,-1.458,53.4,0.020135273324585173,0.035487127923648984,-0.1250006404027509
2023-04-30,CHEAP,0.55,-1.539,53.56,0.02019122338209792,0.03559318092664128,-0.1178559442978508
2023-05-01,CHEAP,0.82,-1.461,53.8,0.020275102577628025,0.03575226400732933,-0.11858071813161043
2023-05-02,CHEAP,1.09,-0.776,54.25,0.02043222779421141,0.03605055669318254,-0.11964604515846602
2023-05-03,CHEAP,1.37,-0.746,54.36,0.020470606792753632,0.036123475109810704,-0.12872465602018793
2023-05-04,CHEAP,0.0,-1.005,52.57,0.019844639018872807,0.034937007268369735,-0.12325219237370207
2023-05-05,CHEAP,0.82,-1.03,53.54,0.02018423096381059,0.035579924197906815,-0.08245383599041084
2023-05-06,CHEAP,0.0,-1.423,51.74,0.01955334364432099,0.03438693248398674,-0.07242214901193054
2023-05-07,CHEAP,2.46,-1.065,54.4,0.020484559931862392,0.036149991138724996,-0.11845118225041694
2023-05-08,CHEAP,0.82,-1.007,53.22,0.02007230023395986,0.03536782052901575,-0.12452840723779778
2023-05-09,CHEAP,3.01,-0.592,54.53,0.0205298971018752,0.03623616912860282,-0.12936914078871273
2023-05-10,CHEAP,0.0,-0.938,51.55,0.019486568376407866,0.03426101773720583,-0.0678341002135681
2023-05-11,NORMAL,0.82,1.403,52.98,0.01998828786003617,0.035208747606020524,-0.1232781125986396
2023-05-12,NORMAL,0.55,0.967,51.97,0.019634130376699095,0.03453935850756184,-0.08676220062608
2023-05-13,NORMAL,0.0,0.858,51.32,0.019405688633982475,0.034108597450307455,-0.09041539583033362
2023-05-14,NORMAL,0.0,0.728,51.01,0.019296596114490874,0.03390316615305073,-0.073066990584303
2023-05-15,NORMAL,1.64,1.091,52.64,0.019869175843368544,0.01747916991107039,-0.012537630935831282
2023-05-16,NORMAL,0.27,0.831,51.18,0.019356432522135134,0.034015821363021045,-0.04048754694062251
2023-05-17,NORMAL,0.0,1.515,49.47,0.018753275835624417,0.032882709500575355,-0.0713841314363081
2023-05-18,NORMAL,0.0,1.067,47.15,0.017930417703935886,0.03134557933366611,-0.06996734831351877
2023-05-19,NORMAL,0.0,1.495,46.49,0.017695368184052443,0.030908320585816853,-0.06045958435093131
2023-05-20,NORMAL,0.55,1.686,47.17,0.01793753375592003,0.031358829753867105,-0.06227764419454442
2023-05-21,NORMAL,0.0,1.581,46.13,0.01756697928696234,0.03066981950873984,-0.11008174816469406
2023-05-22,NORMAL,1.09,1.84,48.08,0.01826090043903971,0.031961735265273225,-0.08652218317500293
2023-05-23,NORMAL,1.64,2.363,50.59,0.019148645381634233,0.033624848182251595,-0.0862560354858418
2023-05-24,NORMAL,1.64,2.234,50.45,0.019099290595001803,0.033532077560035324,-0.06565166344825651
2023-05-25,NORMAL,0.55,1.471,46.77,0.01779513829807965,0.031093823138499538,-0.06244710526171627
2023-05-26,NORMAL,0.27,1.329,46.24,0.01760622272819137,0.030742694593505253,-0.0782742137822284
2023-05-27,NORMAL,0.0,0.928,44.37,0.01693746430874078,0.029503838381539964,-0.09184042100510774
2023-05-28,NORMAL,1.91,1.559,48.02,0.018239604461880696,0.031921982509626065,-0.08839395101925501
2023-05-29,NORMAL,0.27,1.15,45.71,0.017417031309184972,0.030391570938576744,-0.08156408569235254
2023-05-30,NORMAL,0.0,0.758,43.57,0.016650309827451467,0.028973852486764304,-0.0956041977139066
2023-05-31,NORMAL,0.0,0.631,42.28,0.01618593561017774,0.028119244110404878,-0.06733777095312302
2023-06-01,NORMAL,0.27,0.538,42.3,0.01619314784405763,0.028132493978164627,-0.08618982013319454
2023-06-02,NORMAL,0.55,1.013,42.77,0.016362520680157592,0.028443864495087248,-0.06952276562370815
2023-06-03,NORMAL,0.0,1.141,42.02,0.016092140291355847,0.027946995324338295,-0.07603795981046992
2023-06-04,NORMAL,0.0,1.308,41.59,0.015936869281267006,0.027662120001471793,-0.06773335229457869
2023-06-05,NORMAL,0.0,0.664,40.35,0.015488075739926409,0.026840597653078432,-0.03858778303413653
2023-06-06,NORMAL,1.37,0.661,42.53,0.016276059897597846,0.02828486709619568,-0.09261408553586016
2023-06-07,NORMAL,0.55,0.411,41.64,0.01595493353378855,0.027695245203932475,-0.0891404467363788
2023-06-08,NORMAL,0.27,0.838,40.94,0.015701806583555133,0.02723148778673714,-0.08170583334660876
2023-06-09,CHEAP,0.27,-0.117,40.86,0.01567284657303319,0.027178486251859417,-0.03195681735059765
2023-06-10,NORMAL,3.28,0.684,45.56,0.017363436411058628,0.03029219704762873,-0.040336849377712994
2023-06-11,NORMAL,3.28,0.607,44.96,0.017148835192386056,0.029894703953213322,-0.026880825259736396
2023-06-12,NORMAL,6.28,1.177,48.38,0.018367327666617674,0.032160500787874066,-0.051121703917278924
2023-06-13,NORMAL,5.74,0.972,47.27,-0.01482472276607806,-0.0013727489065408355,0.011906387975791341
2023-06-14,NORMAL,6.01,0.078,47.95,-0.04816291752244613,-0.03450206780175458,0.04197711106329165
2023-06-15,CHEAP,6.01,-0.096,47.74,-0.02149268673208885,-0.00789639240505697,0.01790924330615462
2023-06-16,CHEAP,5.19,-0.775,46.88,0.017296934950538856,0.03062932187187209,-0.017150673424971757
2023-06-17,CHEAP,3.28,-1.113,44.89,0.017123775262050923,0.029848329966561657,-0.01908985273358707
2023-06-18,CHEAP,4.37,-0.908,45.94,0.012845797794471685,0.02589057546306248,-0.013135195453748333
2023-06-19,CHEAP,3.83,-0.833,45.4,0.012753526237879452,0.02563348066415743,-0.013058889514757324
2023-06-20,CHEAP,7.65,-0.832,47.99,0.01822895515622054,0.03190210617404934,-0.0743310795445855
2023-06-21,CHEAP,10.11,-0.776,51.21,0.019366988994290603,0.03403570186040859,-0.11324310098019817
2023-06-22,CHEAP,8.2,-1.287,48.06,0.01825380217019965,0.031948484334134136,-0.1126753776538725
2023-06-23,CHEAP,9.29,-0.892,50.28,0.01903933430027233,0.03341942883664692,-0.11602051587539691
2023-06-24,CHEAP,9.02,-1.124,49.14,0.018636551053450877,0.03266405429092762,-0.08455491031193996
2023-06-25,CHEAP,9.02,-1.085,48.5,0.018409873998166855,0.03224000784225067,-0.09508027147749007
2023-06-26,CHEAP,6.01,-1.375,46.87,0.017830751855345814,0.031160074450177825,-0.11024588159394778
2023-06-27,CHEAP,7.65,-1.183,47.92,0.01820410336102854,0.03185572816578396,-0.1110810664408054
2023-06-28,CHEAP,5.74,-1.362,46.75,0.01778801441060037,0.03108057290223415,-0.09866673961736203
2023-06-29,CHEAP,2.73,-1.961,43.27,0.016542463372113535,0.02877510744850136,-0.09757292587030156
2023-06-30,CHEAP,4.37,-1.617,45.49,0.017338417878962908,0.030245822660235854,-0.07984449932032689
2023-07-01,CHEAP,3.28,-1.803,44.28,0.016905191054914618,0.029444214948551088,-0.06173818343525131
2023-07-02,CHEAP,6.56,-1.498,46.67,0.017759514939640394,0.031027572042003886,-0.05232395207167764
2023-07-03,CHEAP,10.38,-1.025,48.07,0.0182573513533933,0.03195510979812334,-0.050909646111602314
2023-07-04,CHEAP,7.92,-1.014,46.92,0.0178485549596585,0.031193200189133918,-0.058852868314310074
2023-07-05,CHEAP,3.28,-1.415,44.12,0.016847796597984212,0.029338217775152855,-0.053131682772797464
2023-07-06,CHEAP,6.01,-1.364,46.1,0.017556274467396056,0.030649944520823064,-0.09777856536916446
2023-07-07,CHEAP,3.55,-0.877,44.13,0.016851384493639578,0.0293448425974247,-0.090502182089925
2023-07-08,CHEAP,0.82,-1.283,41.54,0.015918802531514824,0.027628994752518222,-0.07858508523387668
2023-07-09,CHEAP,3.01,-1.032,42.84,0.01638772761499718,0.02849023862893857,-0.09992949387233806
2023-07-10,CHEAP,2.46,-1.12,42.36,0.016214782154710616,0.02817224355023889,-0.08346311811801527
2023-07-11,CHEAP,1.09,-1.211,41.59,0.01593686928126711,0.027662120001471936,-0.07593093117422729
2023-07-12,CHEAP,0.27,-0.285,40.45,0.015524325870434428,0.026906850865069627,-0.08607287286528748
2023-07-13,CHEAP,10.11,-0.054,46.89,0.017837873390973577,0.03117332473901771,-0.03482181606016013
2023-07-14,CHEAP,6.28,-0.167,45.4,0.017306244104706967,0.030186198530984983,-0.058441762312918234
2023-07-15,CHEAP,6.01,-0.243,44.9,0.017127355548134354,0.029854954819651766,-0.06219137911169705
2023-07-16,CHEAP,4.1,-0.499,43.2,0.01651728634662579,0.02872873354141916,-0.0471973047785264
2023-07-17,CHEAP,4.1,-0.611,43.02,0.016452523078202105,0.02860948620722768,-0.04723333099278197
2023-07-18,CHEAP,3.28,-0.187,42.38,0.016221992794696577,-0.021129789930089817,0.02882588877846219
2023-07-19,NORMAL,1.37,0.444,41.55,0.015922416081265788,-0.042867831985443056,0.05212441268435877
2023-07-20,NORMAL,0.27,0.275,40.38,0.015498951832534762,-0.029643289521977024,0.037743938039231845
2023-07-21,CHEAP,0.0,-0.06,38.37,0.014768252081614398,-0.032342305651831174,0.040361471302999344
2023-07-22,NORMAL,0.27,0.007,38.44,0.014793767794071213,-0.025787755822467305,0.03335395045398595
2023-07-23,CHEAP,0.0,-0.178,37.15,0.014322753156148496,-0.04208938472588036,0.05088746859925569
2023-07-24,CHEAP,0.0,-0.226,37.01,0.014271533796961578,-0.010691003954025308,0.017035202845583228
2023-07-25,CHEAP,0.55,-0.083,37.6,0.014487252076551084,-0.024822572994177464,0.032209567687208104
2023-07-26,CHEAP,0.0,-0.351,36.16,0.013960131321714806,-0.03808021109306947,0.046154612523496744
2023-07-27,CHEAP,0.0,-0.308,35.59,0.013750896220310602,-0.03541663010836523,0.04322289498692282
2023-07-28,CHEAP,0.0,-0.452,34.27,0.013265076770400243,-0.039358551047005,0.059525463689545574
2023-07-29,CHEAP,0.0,-0.51,33.98,0.01315810445278553,-0.03892513181156287,0.05754615836626949
2023-07-30,CHEAP,0.55,-0.035,35.21,0.013611221871538837,0.0032777770411517443,0.001951646936264359
2023-07-31,CHEAP,0.82,-0.047,35.57,0.013743548616875668,0.014816054459593265,-0.01031061913985687
2023-08-01,NORMAL,1.91,0.131,37.06,0.014289828710386036,-0.03195350401825877,0.03975436527650522
2023-08-02,NORMAL,2.73,0.17,37.62,0.014494558373002854,-0.02481527193975196,0.032204435996445555
2023-08-03,NORMAL,1.64,0.402,36.5,0.014084780533786596,-0.029241913295582747,0.03677674173043102
2023-08-04,NORMAL,0.55,0.165,35.2,0.013607544237582408,-0.025010311746001473,0.03207751221520053
2023-08-05,NORMAL,1.09,0.192,35.44,0.013695779235900297,-0.03655018742941907,0.04440657831876875
2023-08-06,NORMAL,0.55,0.094,34.87,0.013486124923416356,-0.035476906360635475,0.04317092589993962
2023-08-07,NORMAL,0.55,0.113,34.53,0.013360909612203254,-0.028632106387089823,0.03583370036926593
2023-08-08,NORMAL,0.82,0.006,34.65,0.013405116776274045,-0.03913490825117181,0.04768374642424922
2023-08-09,NORMAL,0.55,0.001,34.51,0.013353540316438954,-0.03905710016830691,0.04909487516050774
2023-08-10,NORMAL,0.0,1.836,33.47,0.012969771101762128,-0.0383054176643875,0.056668118782908686
2023-08-11,NORMAL,0.0,1.683,30.69,0.011938449833521499,-0.03602764386685197,0.07388287863482336
2023-08-12,NORMAL,0.27,1.686,30.71,0.01194589801176413,-0.03719211084592344,0.09706691832885381
2023-08-13,NORMAL,0.55,2.093,33.43,0.012954988543811285,-0.039888929919509625,0.08726185679301739
2023-08-14,NORMAL,0.55,1.983,32.21,0.01250332820968541,-0.03700862925936857,0.05896905451270165
2023-08-15,NORMAL,0.55,1.811,31.45,0.012221188484589597,-0.03550341916398869,0.046089914631871745
2023-08-16,NORMAL,1.64,2.024,33.71,0.013058431876613819,-0.011813931055380363,0.01784042997778572
2023-08-17,NORMAL,16.67,2.177,45.77,0.01743846306903196,0.030431320577280693,-0.07213712214155858
2023-08-18,NORMAL,11.75,1.62,42.63,0.016312092188940596,0.028351116085541844,-0.08583436958262537
2023-08-19,NORMAL,10.11,1.458,41.71,0.015980219292843524,0.027741620411109204,-0.0821241495018489
2023-08-20,NORMAL,7.38,1.043,39.09,0.015030463115572386,0.026005780472990944,-0.07191277061661769
2023-08-21,NORMAL,7.65,1.262,40.31,0.015473572878266636,0.02681409628979794,-0.06726340236253547
2023-08-22,NORMAL,14.21,1.716,43.36,0.016574826685787917,0.028834731003380538,-0.0735011593121358
2023-08-23,NORMAL,7.65,1.129,40.12,0.015404662352725184,0.026688214183181867,-0.046332128747646494
2023-08-24,NORMAL,9.56,1.292,41.42,0.015875432140665294,0.02754949395955202,-0.06255960423965763
2023-08-25,NORMAL,6.83,0.826,38.17,0.014695322750535884,0.025396194271811154,-0.04636907644022574
2023-08-26,NORMAL,7.92,1.005,39.26,0.01509229773922256,0.02611841770914739,-0.05695407855357227
2023-08-27,NORMAL,7.92,1.002,39.19,0.015066839950816608,0.026072037801020714,-0.06403047240162871
2023-08-28,NORMAL,6.83,0.867,38.08,0.014662491352905009,0.025336558889714356,-0.07356051849354364
2023-08-29,NORMAL,7.1,0.256,38.11,0.014673436062657155,0.025356437391285493,-0.07362183913047643
2023-08-30,NORMAL,5.46,0.056,36.55,0.014103101373506309,0.024322696137404207,-0.06744319163771946
2023-08-31,CHEAP,5.74,-0.2,36.93,0.014242256652835569,0.024574516684367186,-0.06956059153176386
2023-09-01,CHEAP,7.38,-0.084,37.65,0.01450551705750717,0.025051629076769697,-0.033125220123140474
2023-09-02,CHEAP,4.92,-0.319,36.07,0.013927116229624786,0.024004595097340757,-0.07035410153827748
2023-09-03,NORMAL,9.84,0.19,39.23,0.015081387863038835,0.026098540627783842,-0.09058693495951645
2023-09-04,NORMAL,9.29,0.115,38.77,0.014913989479574752,0.025793754436920693,-0.08567590358103006
2023-09-05,NORMAL,7.1,0.014,37.23,0.01435201242581354,0.024773316789044385,-0.0877534473928669
2023-09-06,NORMAL,10.93,0.357,39.5,0.015179544114766332,0.026277433191485337,-0.09329532012252262
2023-09-07,CHEAP,7.38,-0.002,37.44,0.014428787105847385,0.024912474050046724,-0.0797883694760706
2023-09-08,CHEAP,6.28,-0.075,36.94,0.014245916651466435,0.02458114343253778,-0.0810683624701524
2023-09-09,CHEAP,5.46,-0.185,36.17,0.013963799155708768,0.02407086728253486,-0.06542650678773913
2023-09-10,NORMAL,10.38,0.242,38.76,0.014910348013743595,0.02578712855796195,-0.05745922918072616
2023-09-11,NORMAL,15.57,0.637,41.61,0.015944095281917692,0.027675370087981176,-0.08698998970243867
2023-09-12,NORMAL,12.3,0.298,39.57,0.01520498005051601,0.02632381232534082,-0.07294612124469502
2023-09-13,NORMAL,11.2,0.018,39.13,0.015045015059193527,0.026032283449275613,-0.047216518906996886
2023-09-14,NORMAL,9.02,1.053,37.97,0.014622352958378323,0.02526367069697342,-0.04450579899443002
2023-09-15,NORMAL,7.1,0.967,37.04,0.014282511049743263,0.024647410615638164,-0.05234385151825583
2023-09-16,NORMAL,6.01,0.864,36.54,0.014099437409093066,0.024316069170569887,-0.06424131076379284
2023-09-17,NORMAL,4.92,0.707,35.69,0.013787628110968782,0.023752755142986075,-0.046775166703014626
2023-09-18,NORMAL,8.74,0.963,37.4,0.014414166806773883,0.02488596807953865,-0.035879598028194834
2023-09-19,NORMAL,10.11,1.065,37.78,0.014552994151618204,0.02513777157634983,-0.05911978409488176
2023-09-20,NORMAL,5.19,0.839,35.84,0.01384270680794505,0.02385216673471015,-0.07917017648024165
2023-09-21,NORMAL,4.92,0.783,35.6,0.013754569868848142,0.023693107496577007,-0.06367987636988158
