date,regime,ivp,z,dvol,covered_call,short_strangle_ps,long_straddle
2023-10-11,NORMAL,8.74,0.285,36.88,-0.2038915461885589,-0.19357411846247394,0.1874534431379853
2023-10-12,NORMAL,3.01,0.05,35.19,-0.2081971092191283,-0.1983796031238891,0.19219911944034013
2023-10-13,NORMAL,3.28,0.075,35.37,-0.20424870298431283,-0.19437808087196576,0.1884498163712558
2023-10-14,NORMAL,7.65,0.243,36.53,-0.19517496904390205,-0.18496130018884566,0.1795297835806115
2023-10-15,NORMAL,12.57,0.075,38.16,-0.13811838864837203,-0.1274204957341395,0.12616024632559958
2023-10-16,NORMAL,24.59,0.616,42.63,-0.15337620655896347,-0.14133718266236217,0.13875135180308537
2023-10-17,NORMAL,20.49,0.408,41.08,-0.12654112724776534,-0.11496935831982066,0.11465554790909047
2023-10-18,NORMAL,16.12,0.131,39.24,-0.14029371409135372,-0.12927357235529585,0.12783622887540327
2023-10-19,CHEAP,16.12,-0.097,39.18,-0.11740255464463223,-0.1064003452804058,0.10676721096349207
2023-10-20,NORMAL,32.24,0.679,44.26,-0.10742586440927418,-0.09489291724268331,0.09636298188355343
2023-10-21,NORMAL,36.34,0.953,45.9,-0.10010217646576702,-0.08706961790000252,0.08932832107822564
2023-10-22,NORMAL,43.44,1.43,48.81,-0.05206554258253195,-0.038139859611203066,0.04539619373549403
2023-10-23,NORMAL,66.12,-0.233,55.37,0.020822457138953684,0.03679304562535601,-0.04284901915431073
2023-10-24,NORMAL,60.93,-0.424,54.19,0.020411288931155305,0.0360107834183862,-0.0319336233989673
2023-10-25,NORMAL,74.32,0.209,58.36,0.021858406784536794,0.03877579903630561,-0.05657765850258985
2023-10-26,NORMAL,65.03,-0.432,55.02,0.020700638693257653,0.03656100643595103,-0.030142973443149576
2023-10-27,NORMAL,40.44,-1.593,47.19,0.01794464941642986,0.03137208018391622,-0.02670715574078439
2023-10-28,NORMAL,47.81,-1.095,50.23,0.019021694774707786,0.033386297129126954,-0.03990256123095422
2023-10-29,NORMAL,62.3,-0.183,54.21,0.020418268933722006,0.03602404114488597,-0.02724871622457077
2023-10-30,NORMAL,60.66,0.028,53.89,0.020306543086934508,0.03581192128787443,-0.032965616937516304
2023-10-31,NORMAL,65.3,0.206,54.76,0.020610069577568762,0.03638864127957743,-0.031955206179730355
2023-11-01,NORMAL,79.51,0.946,59.78,0.022347448554702703,0.039717778280469344,-0.05500515388403669
2023-11-02,NORMAL,80.33,0.757,60.0,0.01722439684772553,0.03466509047359593,-0.016750205359148007
2023-11-03,NORMAL,74.32,0.421,57.89,-0.026638830530064002,-0.009870886598947713,0.021875272339524243
2023-11-04,RICH,87.16,1.143,62.46,-0.004632577690267817,0.013598413102965307,0.002377598785282209
2023-11-05,NORMAL,80.33,0.739,60.1,-0.06562639894986057,-0.04815370479700688,0.05592633404989045
2023-11-06,NORMAL,72.95,0.346,57.36,-0.07662046061306096,-0.06002076546243949,0.06604405496407836
2023-11-07,NORMAL,68.03,0.293,55.48,-0.0593296636717146,-0.04332440812020231,0.05103235426432026
2023-11-08,NORMAL,73.22,0.549,57.58,-0.04148364948745493,-0.024814150960495787,0.03499688947997437
2023-11-09,NORMAL,77.32,0.735,58.87,-0.03574544735225202,-0.018665625013101213,0.029821726934966236
2023-11-10,NORMAL,71.86,0.437,56.84,0.015595667685838664,0.03203057439548292,-0.01539402846501127
2023-11-11,NORMAL,75.14,0.649,58.09,0.021765205888810604,0.0385967164914867,-0.025781137827596348
2023-11-12,NORMAL,75.68,0.768,58.33,0.021848054513365252,0.03875590057621451,-0.03989350066546721
2023-11-13,NORMAL,70.77,0.406,56.26,-0.013039799048900038,0.0032116384046609672,0.009944484106317875
2023-11-14,NORMAL,70.77,0.073,56.24,-0.03823470271616693,-0.021989585530734976,0.03225205178430757
2023-11-15,NORMAL,83.33,0.438,60.51,0.022598123144006513,0.040202130237222265,-0.03295101828422227
2023-11-16,NORMAL,67.21,-0.657,55.35,-0.003452595574166585,0.012511691159436022,0.001472733202715043
2023-11-17,NORMAL,67.76,-0.627,55.4,0.01980888794999261,0.035788929844323296,-0.01916460033419176
2023-11-18,NORMAL,62.84,-0.784,54.38,-0.022916118894370063,-0.0072569693392086285,0.01879911404513332
2023-11-19,NORMAL,72.68,-0.391,56.54,0.0027455208826955256,0.019085485877279283,-0.004031934997638653
2023-11-20,NORMAL,76.23,2.442,57.94,-0.012500849152378687,0.004282982510262538,0.009405621765534888
2023-11-21,NORMAL,70.22,1.851,55.72,-0.036058512528456696,-0.019977576107724757,0.030370443936318076
2023-11-22,NORMAL,69.13,1.743,55.5,-0.012078442993653848,0.003933117010836137,0.009120679298386725
2023-11-23,NORMAL,60.66,1.611,53.87,-0.014048453420822806,0.001450653664309777,0.010933556987768378
2023-11-24,NORMAL,59.56,1.534,53.65,0.002371528628313954,0.017801680671075883,-0.003685410780390891
2023-11-25,NORMAL,54.92,1.272,52.13,0.008247594517168734,0.023202690610294383,-0.008930197159352754
2023-11-26,NORMAL,58.2,1.318,53.19,0.004688528501977067,0.01997466298833169,-0.005749160036659484
2023-11-27,NORMAL,49.73,0.897,50.62,-0.021334395009351397,-0.006848886220592515,0.017602990636722646
2023-11-28,NORMAL,49.73,0.722,50.58,0.019145120668100604,0.03361822167622163,-0.022059900620270065
2023-11-29,NORMAL,54.64,0.991,51.9,0.01960954849779296,0.03449296763628251,-0.02485001279630314
2023-11-30,NORMAL,46.17,0.838,49.8,0.01886989493026974,0.033101369335851956,-0.01905528793686581
2023-12-01,NORMAL,53.55,1.079,51.46,0.01945492585187476,0.03420137465199939,-0.03481062249815356
2023-12-02,NORMAL,57.38,1.165,52.35,-0.00908527864873791,0.00593842871173883,0.006559962736847863
2023-12-03,NORMAL,67.76,1.044,54.72,0.02059613015705566,0.036362124068549495,-0.051533561106733
2023-12-04,NORMAL,69.67,1.106,55.09,0.020725011698333597,0.03660741342347537,-0.10255814268868511
2023-12-05,NORMAL,73.22,0.632,55.71,0.020940683635221828,0.037018465491032965,-0.13044853562888087
2023-12-06,NORMAL,62.57,0.51,53.71,0.02024365433026471,0.03569260734373315,-0.12433310976094222
2023-12-07,NORMAL,58.2,0.109,52.4,0.019785030009745116,0.034824337758811164,-0.10503835765020536
2023-12-08,NORMAL,63.11,0.278,53.72,0.020247148962176817,0.035699235831620726,-0.12380814668740048
2023-12-09,NORMAL,64.48,0.269,53.98,0.02033797586071586,0.035871579191050294,-0.06776507399129927
2023-12-10,NORMAL,70.49,-0.276,55.03,0.020704120836424842,0.03656763597983128,-0.05234151707821709
2023-12-11,NORMAL,74.04,-0.161,55.59,0.020898969166472235,0.03693890435220641,-0.042000787526668235
2023-12-12,NORMAL,63.93,-0.366,53.87,0.020299556975679894,0.03579866406081235,-0.021700669319959953
2023-12-13,NORMAL,61.75,-0.261,53.46,0.020156257465505985,0.03552689757890786,-0.12478282452327709
2023-12-14,NORMAL,60.11,0.188,53.13,0.02004080205832182,0.0353081677050556,-0.12170694695568413
2023-12-15,NORMAL,65.85,0.293,54.15,0.020397327781239864,0.035984268060372,-0.11859356952665472
2023-12-16,NORMAL,64.21,0.134,53.81,0.020278596349630893,0.03575889256348588,-0.1086001916219935
2023-12-17,NORMAL,69.95,0.186,54.6,0.02055430275421663,0.03628257323352307,-0.09499617784900369
2023-12-18,NORMAL,77.6,-0.123,56.02,0.02104838279590237,0.0372240045352962,-0.1304074283372649
2023-12-19,NORMAL,81.97,0.517,57.62,0.021602803690657205,0.038284999188629,-0.0971995780463327
2023-12-20,NORMAL,83.88,0.694,58.1,0.021768658996144143,0.03860334903482746,-0.08773743136498643
2023-12-21,NORMAL,85.79,0.777,58.63,0.021951539180923515,0.0389548897291534,-0.09294755711096045
2023-12-22,NORMAL,81.42,0.416,57.24,0.02147134764381491,0.03803298958724776,-0.07361949850399249
2023-12-23,NORMAL,80.33,0.343,56.97,0.02137786188583409,0.03785393919813565,-0.03758015184661673
2023-12-24,NORMAL,86.07,0.805,58.73,0.02198601529126356,0.039021221714014453,-0.05835380407088579
2023-12-25,NORMAL,84.15,0.621,58.26,0.021823895924728876,0.03870947122601065,-0.07322483041010062
2023-12-26,RICH,88.8,1.179,59.98,0.02241617601401533,0.03985047080504727,-0.08144663984304445
2023-12-27,RICH,96.17,2.189,64.35,0.02390858990318049,0.04275115403377605,-0.12130315289344801
2023-12-28,RICH,95.36,1.892,63.75,0.02370472802361761,0.0423527260571641,-0.15137156385856051
2023-12-29,RICH,93.72,1.544,62.5,0.023278949456820058,0.04152284391443235,-0.14848754239679327
2023-12-30,RICH,93.99,1.727,63.11,0.023486909683555254,0.041927797297757675,-0.13235611764003366
2023-12-31,RICH,96.72,2.746,64.71,0.024030748094300766,0.042990238144964395,-0.14309554924702117
2024-01-01,RICH,98.09,1.66,66.81,0.024740970487456274,0.044385324657545196,-0.07985309563641106
2024-01-02,RICH,94.54,1.655,63.75,0.023704728023617602,0.04235272605716408,-0.10699182942804128
2024-01-03,RICH,96.99,1.11,65.17,0.02418666594313572,0.043295765035476705,-0.15052866762265843
2024-01-04,RICH,96.99,1.027,65.34,0.024244238645511756,0.04340868595374836,-0.1329857483367352
2024-01-05,RICH,98.36,1.635,67.64,0.02502056753253215,0.04493692854776582,-0.1471077017838105
2024-01-06,RICH,99.18,2.311,71.39,0.026276031163551632,0.04743076692622736,-0.1418094346036977
2024-01-07,RICH,99.18,2.805,71.81,0.026415854873279094,0.04771025684623038,-0.1461469129122967
2024-01-08,NORMAL,97.27,0.873,67.16,0.024858949304498085,0.0446179134829626,-0.10813799127573702
2024-01-09,NORMAL,93.72,0.23,64.17,0.023847466129271234,0.04263161971692963,-0.14406799943453902
2024-01-10,NORMAL,90.71,0.362,62.7,0.023347171053063,0.04165560951559647,-0.1278672012654661
2024-01-11,NORMAL,76.5,-0.687,57.3,0.02149211291410637,0.03807277957701424,-0.09182064295223147
2024-01-12,NORMAL,76.78,-1.771,57.42,0.021533633268312594,0.03815236067583566,-0.030950534407661753
2024-01-13,NORMAL,66.94,-2.135,55.07,-0.011548424915981043,0.004327680867133005,0.008665581123654648
2024-01-14,NORMAL,74.86,-1.687,56.87,-0.010379956678083176,0.006064449372445727,0.007569968142528916
2024-01-15,NORMAL,72.4,-1.327,55.96,-0.04836353184414853,-0.03220685466081381,0.041251416607657965
2024-01-16,NORMAL,67.76,-1.443,55.16,-0.052083437346543957,-0.03617899655729887,0.04464373363021393
2024-01-17,NORMAL,47.81,-2.08,50.79,-0.0603247149243031,-0.045786454895869924,0.052563728996862374
2024-01-18,NORMAL,40.16,-2.721,48.31,-0.09747750319613399,-0.08370588379033397,0.08642394724698056
2024-01-19,NORMAL,40.16,-2.655,48.04,-0.1019865062992181,-0.08829797639476833,0.09055276355313223
2024-01-20,NORMAL,39.62,-2.538,47.96,-0.09271606948942125,-0.07905214459544196,0.08220102298782508
2024-01-21,NORMAL,39.34,-2.469,47.82,-0.10163365289109011,-0.08801277126484947,0.0902839202882956
2024-01-22,NORMAL,42.62,-2.349,48.98,-0.13023055767245004,-0.11625243558488761,0.11577957387515125
2024-01-23,NORMAL,44.26,-2.197,49.59,-0.10830787735483634,-0.094141350737518,0.09588735338526215
2024-01-24,NORMAL,38.8,-2.352,47.54,-0.11255277439593808,-0.09901792016223179,0.10021516895299078
2024-01-25,NORMAL,32.51,-2.558,45.01,-0.1331040396754216,-0.12034294360638587,0.11952682892921618
2024-01-26,NORMAL,29.78,-2.938,43.73,-0.09103070863138096,-0.07865865036220718,0.08154152003334576
2024-01-27,NORMAL,24.86,-2.977,42.43,-0.1575250509994928,-0.1455464506576243,0.14261213817408813
2024-01-28,NORMAL,34.7,-2.518,45.25,-0.18944379499959568,-0.17660957323957494,0.170643747758483
2024-01-29,NORMAL,34.97,-1.863,45.36,-0.2214370907595361,-0.20856933390141402,0.19965850781458822
2024-01-30,NORMAL,38.8,-1.63,46.91,-0.20844755476842014,-0.19510597426630913,0.1871624959182226
2024-01-31,NORMAL,36.07,-1.385,45.79,-0.23480267788725626,-0.2218037136214541,0.21158141266009167
2024-02-01,NORMAL,33.06,-1.453,44.76,-0.21482132214887736,-0.2021363377731295,0.1939272413502039
2024-02-02,NORMAL,24.86,-1.677,42.41,-0.25009192793444734,-0.23811936778333131,0.22726954798591817
2024-02-03,NORMAL,22.68,-1.714,41.52,-0.2793955410822867,-0.2676913715748712,0.2545989149479484
2024-02-04,NORMAL,26.78,-1.548,42.69,-0.2779360066317931,-0.2658788479908777,0.252565897963302
2024-02-05,NORMAL,25.14,-0.845,42.37,-0.2787598708004155,-0.2667993898504727,0.2535096568045808
2024-02-06,NORMAL,27.6,-0.701,42.87,-0.28733076137206703,-0.27521917722339545,0.2610411434366429
2024-02-07,NORMAL,31.69,-0.846,43.82,-0.2697165887834931,-0.2573172293580883,0.24440145645752032
2024-02-08,NORMAL,34.97,-0.954,44.91,-0.2515965182243617,-0.23886587428645045,0.22729574860377427
2024-02-09,NORMAL,43.72,0.131,47.79,-0.2482080203891102,-0.23459635975447857,0.2226784927632156
2024-02-10,NORMAL,49.73,0.302,49.91,-0.23745443357280993,-0.22318892104670446,0.21188137469817642
2024-02-11,NORMAL,55.46,0.471,51.29,-0.24255311868699514,-0.22785953726367106,0.21574245434915754
2024-02-12,NORMAL,68.03,0.599,54.28,-0.2123101566971441,-0.1966824091972332,0.18727544220903622
2024-02-13,NORMAL,58.74,0.363,52.19,-0.1643702181505658,-0.14939641481216728,0.145380624469726
2024-02-14,NORMAL,72.13,0.487,55.13,-0.1380594762246652,-0.12216448137094624,0.12097027834027207
2024-02-15,NORMAL,71.58,0.855,55.08,-0.08997728593173993,-0.07409803222946351,0.07829665758446142
2024-02-16,NORMAL,72.4,0.849,55.24,-0.1208158912819943,-0.10488625676656887,0.10563344249819692
